"customer_id","first_name","last_name","gender","city","region","occupation","account_type","income_band","account_status","transaction_count","total_transaction_value","platform_revenue","average_transaction_value","last_transaction_date","customer_value_segment","activity_segment"
"CUST011295","Ahmed","Qureshi","Male","Faisalabad","Central","Freelancer","Current Account","High","Active","17","410879.14","2412.98","24169.36","2025-12-14","High Value","Moderately Active"
"CUST010940","Iqra","Khan","Female","Quetta","West","Self-Employed","Premium Account","Upper-Middle","Active","37","410795.92","3276.03","11102.59","2025-12-07","High Value","Moderately Active"
"CUST006877","Bilal","Farooq","Male","Rawalpindi","North","Salaried","Savings Account","Middle","Active","27","410541.94","2851.93","15205.26","2025-12-12","High Value","Moderately Active"
"CUST005059","Maryam","Butt","Female","Sialkot","Central","Freelancer","Current Account","Upper-Middle","Active","36","410494.25","2717.25","11402.62","2025-11-14","High Value","Moderately Active"
"CUST000733","Hamza","Malik","Female","Rawalpindi","North","Freelancer","Current Account","Low","Active","24","410245.31","2642.24","17093.55","2025-12-22","High Value","Moderately Active"
"CUST005500","Maham","Sheikh","Male","Abbottabad","North","Salaried","Premium Account","Middle","Active","20","409795.55","2360.54","20489.78","2025-12-10","High Value","Moderately Active"
"CUST002490","Bilal","Butt","Male","Gujranwala","Central","Salaried","Savings Account","Lower-Middle","Active","24","409601.76","2365.17","17066.74","2025-11-30","High Value","Moderately Active"
"CUST001883","Usman","Siddiqui","Male","Lahore","Central","Salaried","Savings Account","Low","Active","15","409561.93","2345.85","27304.13","2025-12-03","High Value","Moderately Active"
"CUST010607","Bilal","Hussain","Female","Sialkot","Central","Self-Employed","Savings Account","Middle","Active","29","409344.50","2457.48","14115.33","2025-12-13","High Value","Moderately Active"
"CUST006416","Ahmed","Ahmed","Male","Abbottabad","North","Freelancer","Savings Account","Lower-Middle","Active","46","409215.49","3202.96","8895.99","2025-12-17","High Value","Moderately Active"
"CUST010116","Usman","Raza","Female","Faisalabad","Central","Freelancer","Current Account","Upper-Middle","Active","20","409068.32","2457.65","20453.42","2025-12-06","High Value","Moderately Active"
"CUST002302","Sana","Qureshi","Female","Sukkur","South","Salaried","Premium Account","Middle","Active","18","408930.26","2365.91","22718.35","2025-11-14","High Value","Moderately Active"
"CUST009002","Sara","Butt","Male","Abbottabad","North","Salaried","Savings Account","Lower-Middle","Active","25","408822.25","2862.40","16352.89","2025-12-09","High Value","Moderately Active"
"CUST001712","Maryam","Shah","Male","Sialkot","Central","Business Owner","Digital Wallet","Lower-Middle","Active","27","408729.89","2469.83","15138.14","2025-11-10","High Value","Moderately Active"
"CUST001801","Maryam","Butt","Male","Lahore","Central","Salaried","Savings Account","Low","Active","30","408604.31","2246.85","13620.14","2025-11-04","High Value","Moderately Active"
"CUST010360","Danish","Shah","Female","Karachi","South","Business Owner","Digital Wallet","Lower-Middle","Active","27","408582.78","2692.53","15132.70","2025-12-15","High Value","Moderately Active"
"CUST009306","Hassan","Hussain","Male","Faisalabad","Central","Salaried","Digital Wallet","High","Closed","28","408370.39","2394.20","14584.66","2025-12-12","High Value","Moderately Active"
"CUST006841","Talha","Khan","Male","Sukkur","South","Self-Employed","Premium Account","Upper-Middle","Active","25","407986.51","2308.62","16319.46","2025-11-22","High Value","Moderately Active"
"CUST011997","Fatima","Mirza","Male","Rawalpindi","North","Salaried","Premium Account","Middle","Active","29","407856.83","2893.56","14064.03","2025-12-29","High Value","Moderately Active"
"CUST010870","Saad","Hussain","Male","Quetta","West","Salaried","Digital Wallet","Middle","Closed","23","407746.87","2133.56","17728.12","2025-12-18","High Value","Moderately Active"
"CUST011968","Hassan","Khan","Female","Abbottabad","North","Freelancer","Savings Account","Upper-Middle","Active","25","407678.43","3031.13","16307.14","2025-12-27","High Value","Moderately Active"
"CUST006451","Hassan","Farooq","Male","Rawalpindi","North","Business Owner","Current Account","Low","Active","37","407568.69","2961.02","11015.37","2025-12-31","High Value","Moderately Active"
"CUST007953","Maham","Farooq","Female","Hyderabad","South","Self-Employed","Current Account","Middle","Active","43","407506.11","2875.03","9476.89","2025-12-25","High Value","Moderately Active"
"CUST006070","Noor","Mirza","Male","Abbottabad","North","Business Owner","Savings Account","High","Active","23","407250.19","2669.76","17706.53","2025-12-21","High Value","Moderately Active"
"CUST002578","Ahmed","Shah","Female","Hyderabad","South","Student","Digital Wallet","Lower-Middle","Dormant","28","406971.39","2445.16","14534.69","2025-11-28","High Value","Moderately Active"
"CUST002051","Saad","Farooq","Female","Dera Ismail Khan","West","Freelancer","Digital Wallet","Low","Active","21","406953.12","2462.76","19378.72","2025-12-30","High Value","Moderately Active"
"CUST011110","Fatima","Aslam","Female","Lahore","Central","Business Owner","Premium Account","Low","Active","17","406873.11","2838.97","23933.71","2025-11-30","High Value","Moderately Active"
"CUST004790","Omar","Iqbal","Female","Sukkur","South","Business Owner","Current Account","Middle","Active","23","406603.17","2669.53","17678.40","2025-12-29","High Value","Moderately Active"
"CUST001514","Danish","Farooq","Male","Karachi","South","Business Owner","Current Account","High","Active","21","406424.50","2548.99","19353.55","2025-11-21","High Value","Moderately Active"
"CUST008956","Zainab","Javed","Male","Gujranwala","Central","Retired","Savings Account","Middle","Active","17","406126.59","3334.47","23889.80","2025-12-21","High Value","Moderately Active"
"CUST004001","Omar","Mirza","Male","Karachi","South","Salaried","Digital Wallet","Lower-Middle","Dormant","17","405915.24","2432.77","23877.37","2025-11-14","High Value","Moderately Active"
"CUST000836","Iqra","Farooq","Male","Lahore","Central","Freelancer","Savings Account","Upper-Middle","Active","20","405703.65","2466.26","20285.18","2025-12-10","High Value","Moderately Active"
"CUST004585","Noor","Malik","Male","Hyderabad","South","Salaried","Savings Account","Middle","Active","28","405627.49","2660.14","14486.70","2025-11-03","High Value","Moderately Active"
"CUST006384","Usman","Hussain","Female","Karachi","South","Student","Premium Account","Middle","Active","30","405402.34","2690.22","13513.41","2025-12-19","High Value","Moderately Active"
"CUST006525","Bilal","Raza","Female","Lahore","Central","Self-Employed","Digital Wallet","Low","Active","26","405309.62","2644.48","15588.83","2025-12-27","High Value","Moderately Active"
"CUST011592","Danish","Mirza","Male","Peshawar","North","Business Owner","Savings Account","Lower-Middle","Active","28","405173.83","2736.53","14470.49","2025-12-29","High Value","Moderately Active"
"CUST001100","Danish","Aslam","Male","Rawalpindi","North","Student","Savings Account","Middle","Active","19","405159.36","2546.90","21324.18","2025-11-10","High Value","Moderately Active"
"CUST006164","Maryam","Malik","Female","Sialkot","Central","Business Owner","Savings Account","Middle","Active","30","404882.27","3346.76","13496.08","2025-11-19","High Value","Moderately Active"
"CUST001758","Omar","Siddiqui","Male","Gwadar","West","Freelancer","Current Account","Upper-Middle","Closed","26","404860.68","2167.21","15571.56","2025-12-14","High Value","Moderately Active"
"CUST002903","Fatima","Butt","Female","Peshawar","North","Business Owner","Digital Wallet","Middle","Active","31","404812.26","3143.79","13058.46","2025-12-29","High Value","Moderately Active"
"CUST000181","Zainab","Mirza","Male","Karachi","South","Student","Digital Wallet","Low","Active","35","404595.23","2618.67","11559.86","2025-12-28","High Value","Moderately Active"
"CUST005589","Sana","Hussain","Female","Gujranwala","Central","Freelancer","Premium Account","Lower-Middle","Active","31","404491.08","2404.45","13048.10","2025-12-08","High Value","Moderately Active"
"CUST006564","Bilal","Butt","Female","Quetta","West","Self-Employed","Current Account","High","Active","23","404389.32","2794.00","17582.14","2025-10-15","High Value","Moderately Active"
"CUST004705","Fatima","Javed","Female","Peshawar","North","Salaried","Digital Wallet","Lower-Middle","Active","25","404382.75","2356.94","16175.31","2025-12-14","High Value","Moderately Active"
"CUST010550","Saad","Shah","Female","Lahore","Central","Salaried","Digital Wallet","Low","Active","27","404199.99","2475.17","14970.37","2025-12-30","High Value","Moderately Active"
"CUST003862","Hira","Sheikh","Male","Abbottabad","North","Freelancer","Premium Account","Upper-Middle","Active","19","404003.98","2585.21","21263.37","2025-12-24","High Value","Moderately Active"
"CUST007362","Hira","Hussain","Male","Hyderabad","South","Salaried","Digital Wallet","Upper-Middle","Active","12","403942.79","2228.33","33661.90","2025-11-07","High Value","Moderately Active"
"CUST007420","Sana","Shah","Female","Islamabad","North","Student","Current Account","Upper-Middle","Active","40","403811.92","2962.11","10095.30","2025-10-15","High Value","Moderately Active"
"CUST002856","Noor","Hussain","Female","Gwadar","West","Salaried","Digital Wallet","Upper-Middle","Active","15","403795.09","2108.21","26919.67","2025-12-15","High Value","Moderately Active"
"CUST007808","Talha","Malik","Male","Faisalabad","Central","Business Owner","Premium Account","Low","Active","34","403794.03","2831.79","11876.30","2025-11-30","High Value","Moderately Active"
"CUST006494","Ayesha","Hussain","Female","Abbottabad","North","Salaried","Current Account","Upper-Middle","Active","33","403582.32","2663.19","12229.77","2025-12-29","High Value","Moderately Active"
"CUST011736","Noor","Iqbal","Male","Quetta","West","Self-Employed","Savings Account","Middle","Active","26","403440.97","2571.17","15516.96","2025-11-12","High Value","Moderately Active"
"CUST000364","Usman","Sheikh","Female","Abbottabad","North","Self-Employed","Savings Account","High","Dormant","30","403258.36","2548.34","13441.95","2025-12-29","High Value","Moderately Active"
"CUST000372","Saad","Malik","Female","Rawalpindi","North","Self-Employed","Savings Account","Middle","Active","15","403183.51","2049.54","26878.90","2025-11-30","High Value","Moderately Active"
"CUST001529","Hira","Raza","Male","Abbottabad","North","Self-Employed","Digital Wallet","Middle","Active","36","402957.16","2858.34","11193.25","2025-12-24","High Value","Moderately Active"
"CUST005775","Danish","Butt","Male","Rawalpindi","North","Salaried","Savings Account","Middle","Active","17","402946.96","2316.93","23702.76","2025-11-06","High Value","Moderately Active"
"CUST009027","Maryam","Aslam","Male","Sukkur","South","Retired","Digital Wallet","Middle","Active","22","402865.82","2638.46","18312.08","2025-11-12","High Value","Moderately Active"
"CUST011742","Ayesha","Farooq","Male","Faisalabad","Central","Salaried","Current Account","Middle","Active","28","402821.81","2870.08","14386.49","2025-12-10","High Value","Moderately Active"
"CUST007311","Usman","Khan","Female","Gujranwala","Central","Salaried","Current Account","Middle","Active","23","402821.12","2404.05","17513.96","2025-12-31","High Value","Moderately Active"
"CUST006938","Ahmed","Iqbal","Male","Lahore","Central","Salaried","Digital Wallet","Upper-Middle","Dormant","28","402736.08","2656.37","14383.43","2025-12-03","High Value","Moderately Active"
"CUST011375","Ahmed","Sheikh","Male","Peshawar","North","Student","Digital Wallet","High","Active","24","402687.22","2593.59","16778.63","2025-12-15","High Value","Moderately Active"
"CUST002648","Ali","Hussain","Male","Sukkur","South","Salaried","Savings Account","Lower-Middle","Active","25","402615.84","2489.40","16104.63","2025-12-25","High Value","Moderately Active"
"CUST000515","Sara","Khan","Male","Faisalabad","Central","Freelancer","Digital Wallet","Middle","Closed","21","402300.01","2327.99","19157.14","2025-12-26","High Value","Moderately Active"
"CUST009143","Zainab","Hussain","Female","Peshawar","North","Student","Savings Account","Lower-Middle","Active","21","401989.89","2174.38","19142.38","2025-11-29","High Value","Moderately Active"
"CUST008591","Hira","Malik","Female","Faisalabad","Central","Freelancer","Digital Wallet","Low","Active","23","401988.66","2073.15","17477.77","2025-11-29","High Value","Moderately Active"
"CUST003671","Fatima","Siddiqui","Female","Gujranwala","Central","Self-Employed","Digital Wallet","Lower-Middle","Active","20","401621.97","2262.82","20081.10","2025-12-05","High Value","Moderately Active"
"CUST001895","Zainab","Qureshi","Male","Abbottabad","North","Student","Digital Wallet","Upper-Middle","Active","22","401496.64","2092.79","18249.85","2025-11-30","High Value","Moderately Active"
"CUST011400","Maham","Shah","Male","Gwadar","West","Freelancer","Savings Account","Upper-Middle","Dormant","20","401063.60","3188.77","20053.18","2025-12-22","High Value","Moderately Active"
"CUST010800","Sana","Qureshi","Male","Karachi","South","Self-Employed","Digital Wallet","Upper-Middle","Active","21","400425.87","2639.64","19067.90","2025-10-25","High Value","Moderately Active"
"CUST001018","Ali","Ahmed","Male","Sukkur","South","Salaried","Savings Account","Lower-Middle","Active","36","399743.91","2415.69","11104.00","2025-12-28","High Value","Moderately Active"
"CUST005084","Noor","Butt","Female","Abbottabad","North","Self-Employed","Savings Account","Lower-Middle","Active","23","399587.18","3401.32","17373.36","2025-12-26","High Value","Moderately Active"
