"customer_id","first_name","last_name","region","account_type","account_status","transaction_count","total_transaction_value","platform_revenue","average_transaction_value","last_transaction_date","activity_risk_status","customer_value_segment"
"CUST002179","Zainab","Raza","North","Digital Wallet","Active","13","282173.32","1716.05","21705.64","2025-11-29","Monitor","High Value"
"CUST001188","Ayesha","Siddiqui","West","Savings Account","Active","14","282111.69","1957.68","20150.84","2025-11-11","Monitor","High Value"
"CUST000946","Fatima","Mirza","North","Digital Wallet","Active","22","282098.20","2065.82","12822.65","2025-11-17","Monitor","High Value"
"CUST001229","Sara","Raza","West","Savings Account","Active","26","281957.31","2147.09","10844.51","2025-11-08","Monitor","High Value"
"CUST001700","Ali","Raza","South","Current Account","Active","19","281904.51","1870.18","14837.08","2025-12-24","Active","High Value"
"CUST001960","Maryam","Siddiqui","Central","Digital Wallet","Active","17","281864.01","2043.38","16580.24","2025-12-31","Active","High Value"
"CUST004618","Fatima","Qureshi","Central","Savings Account","Active","22","281794.83","1633.59","12808.86","2025-09-21","At Risk","High Value"
"CUST001138","Usman","Javed","Central","Digital Wallet","Active","18","281790.65","1806.30","15655.04","2025-12-21","Active","High Value"
"CUST006456","Iqra","Farooq","South","Savings Account","Dormant","21","281708.39","2028.38","13414.69","2025-10-23","Monitor","High Value"
"CUST006192","Usman","Qureshi","North","Savings Account","Dormant","19","281647.94","1692.30","14823.58","2025-12-31","Active","High Value"
"CUST003437","Zainab","Farooq","Central","Current Account","Active","20","281593.15","1828.32","14079.66","2025-12-04","Active","High Value"
"CUST010320","Usman","Mirza","Central","Savings Account","Active","20","281577.56","2156.97","14078.88","2025-10-26","Monitor","High Value"
"CUST002665","Saad","Khan","Central","Digital Wallet","Active","21","281529.97","2064.92","13406.19","2025-12-11","Active","High Value"
"CUST006425","Hassan","Siddiqui","North","Savings Account","Active","25","281225.29","2148.85","11249.01","2025-12-24","Active","High Value"
"CUST008112","Ali","Siddiqui","North","Current Account","Active","15","281185.60","1874.56","18745.71","2025-09-24","At Risk","High Value"
"CUST008266","Maryam","Hussain","West","Savings Account","Active","30","281054.30","2418.06","9368.48","2025-12-26","Active","High Value"
"CUST007455","Hamza","Farooq","West","Premium Account","Active","16","280920.39","1454.41","17557.52","2025-11-27","Monitor","High Value"
"CUST005520","Ahmed","Butt","Central","Digital Wallet","Active","15","280798.82","1679.23","18719.92","2025-08-30","At Risk","High Value"
"CUST001310","Saad","Aslam","West","Savings Account","Closed","29","280617.85","1986.35","9676.48","2025-12-27","Active","High Value"
"CUST007316","Maryam","Butt","North","Digital Wallet","Active","24","280610.30","2072.71","11692.10","2025-12-31","Active","High Value"
"CUST000903","Ali","Malik","North","Digital Wallet","Active","16","280537.83","1715.28","17533.61","2025-10-01","At Risk","High Value"
"CUST005123","Saad","Butt","Central","Current Account","Active","16","280423.77","1522.46","17526.49","2025-11-17","Monitor","High Value"
"CUST009956","Fatima","Siddiqui","Central","Savings Account","Active","22","280404.50","1625.94","12745.66","2025-12-14","Active","High Value"
"CUST011363","Noor","Iqbal","South","Savings Account","Active","27","280109.93","2099.43","10374.44","2025-12-02","Monitor","High Value"
"CUST007871","Maryam","Butt","North","Current Account","Active","22","280072.84","1568.70","12730.58","2025-12-26","Active","High Value"
"CUST004947","Maham","Butt","Central","Savings Account","Active","24","279998.94","2040.66","11666.62","2025-09-09","At Risk","High Value"
"CUST001922","Sana","Siddiqui","North","Savings Account","Active","18","279865.22","1672.07","15548.07","2025-12-21","Active","High Value"
"CUST005267","Bilal","Siddiqui","Central","Savings Account","Active","15","279653.46","1523.91","18643.56","2025-10-14","Monitor","High Value"
"CUST010967","Saad","Iqbal","Central","Current Account","Closed","11","279537.39","1429.14","25412.49","2025-11-14","Monitor","High Value"
"CUST007720","Sara","Javed","Central","Digital Wallet","Active","22","279429.95","1739.07","12701.36","2025-12-05","Active","High Value"
"CUST002096","Sana","Aslam","Central","Savings Account","Dormant","21","279353.77","2205.66","13302.56","2025-12-10","Active","High Value"
"CUST009130","Ali","Iqbal","Central","Premium Account","Dormant","24","279323.16","1948.50","11638.47","2025-11-04","Monitor","High Value"
"CUST010589","Danish","Qureshi","North","Current Account","Active","18","279314.54","1915.75","15517.47","2025-12-02","Monitor","High Value"
"CUST005377","Maryam","Raza","North","Digital Wallet","Active","11","279310.39","1743.21","25391.85","2025-10-16","Monitor","High Value"
"CUST006807","Fatima","Sheikh","Central","Current Account","Active","11","279230.09","2083.85","25384.55","2025-11-02","Monitor","High Value"
"CUST009200","Ali","Khan","Central","Digital Wallet","Active","13","279175.01","2009.63","21475.00","2025-12-28","Active","High Value"
"CUST002004","Talha","Shah","Central","Savings Account","Active","21","279071.74","1605.41","13289.13","2025-12-22","Active","High Value"
"CUST010057","Fatima","Farooq","North","Premium Account","Dormant","18","279019.90","1542.92","15501.11","2025-12-02","Monitor","High Value"
"CUST004584","Fatima","Raza","West","Premium Account","Active","19","278941.38","2077.08","14681.13","2025-12-30","Active","High Value"
"CUST011481","Danish","Siddiqui","Central","Digital Wallet","Active","26","278770.11","2049.51","10721.93","2025-12-23","Active","High Value"
"CUST001710","Danish","Qureshi","North","Digital Wallet","Closed","14","278751.02","1736.54","19910.79","2025-07-14","At Risk","High Value"
"CUST001463","Usman","Qureshi","North","Savings Account","Active","16","278707.97","2126.83","17419.25","2025-12-14","Active","High Value"
"CUST000523","Sara","Aslam","North","Savings Account","Active","15","278630.75","1478.93","18575.38","2025-11-22","Monitor","High Value"
"CUST009755","Noor","Shah","Central","Digital Wallet","Dormant","17","278554.09","2574.28","16385.53","2025-10-24","Monitor","High Value"
"CUST000035","Ali","Farooq","Central","Savings Account","Active","23","278479.05","2350.50","12107.78","2025-12-30","Active","High Value"
"CUST005085","Ali","Ahmed","West","Digital Wallet","Closed","19","278471.88","1593.83","14656.41","2025-11-28","Monitor","High Value"
"CUST008260","Bilal","Ahmed","Central","Current Account","Dormant","23","278408.45","1851.25","12104.72","2025-10-27","Monitor","High Value"
"CUST003846","Ayesha","Qureshi","Central","Current Account","Active","20","278379.51","2167.24","13918.98","2025-12-24","Active","High Value"
"CUST000153","Fatima","Shah","North","Premium Account","Active","23","278378.85","1826.04","12103.43","2025-12-31","Active","High Value"
"CUST008660","Omar","Mirza","Central","Digital Wallet","Active","20","278376.24","2249.07","13918.81","2025-10-26","Monitor","High Value"
"CUST005794","Danish","Javed","North","Current Account","Active","14","277981.77","2165.48","19855.84","2025-12-08","Active","High Value"
"CUST007589","Hamza","Sheikh","Central","Digital Wallet","Dormant","22","277947.91","1884.47","12634.00","2025-12-12","Active","High Value"
"CUST006360","Ayesha","Aslam","Central","Digital Wallet","Dormant","17","277851.52","1659.94","16344.21","2025-12-17","Active","High Value"
"CUST000913","Maryam","Mirza","West","Current Account","Dormant","22","277744.36","1964.65","12624.74","2025-12-18","Active","High Value"
"CUST005894","Omar","Malik","South","Savings Account","Active","15","277706.23","1623.01","18513.75","2025-09-10","At Risk","High Value"
"CUST010692","Saad","Javed","Central","Digital Wallet","Active","16","277702.07","1450.86","17356.38","2025-12-13","Active","High Value"
"CUST009655","Sara","Shah","South","Savings Account","Active","23","277604.43","2304.67","12069.76","2025-11-06","Monitor","High Value"
"CUST008964","Sana","Farooq","Central","Digital Wallet","Active","18","277541.81","1931.62","15418.99","2025-12-22","Active","High Value"
"CUST009563","Ahmed","Hussain","North","Digital Wallet","Dormant","10","277490.07","1326.07","27749.01","2025-11-26","Monitor","High Value"
"CUST005805","Bilal","Ahmed","Central","Digital Wallet","Closed","8","277473.62","1835.83","34684.20","2025-10-11","Monitor","High Value"
"CUST009716","Sana","Iqbal","Central","Digital Wallet","Active","20","277425.16","1838.17","13871.26","2025-12-24","Active","High Value"
"CUST004626","Hira","Sheikh","Central","Digital Wallet","Active","17","277080.60","1753.16","16298.86","2025-12-24","Active","High Value"
"CUST003946","Fatima","Mirza","South","Digital Wallet","Active","21","277026.75","1650.60","13191.75","2025-10-11","Monitor","High Value"
"CUST000293","Saad","Farooq","West","Digital Wallet","Dormant","21","276981.98","1862.34","13189.62","2025-12-03","Active","High Value"
"CUST011919","Omar","Qureshi","West","Savings Account","Active","15","276899.38","1683.12","18459.96","2025-11-10","Monitor","High Value"
"CUST001890","Ali","Butt","Central","Savings Account","Active","24","276675.21","1824.30","11528.13","2025-07-30","At Risk","High Value"
"CUST010937","Fatima","Khan","South","Digital Wallet","Active","20","276637.78","1536.31","13831.89","2025-10-11","Monitor","High Value"
"CUST005997","Bilal","Raza","Central","Digital Wallet","Closed","13","276459.34","2006.26","21266.10","2025-12-09","Active","High Value"
"CUST004455","Sara","Khan","Central","Digital Wallet","Active","17","276437.00","1881.74","16261.00","2025-12-13","Active","High Value"
"CUST006990","Noor","Shah","North","Savings Account","Active","17","276377.24","1481.24","16257.48","2025-12-07","Active","High Value"
"CUST011290","Ahmed","Butt","North","Digital Wallet","Active","28","276317.77","1921.03","9868.49","2025-12-12","Active","High Value"
"CUST010306","Saad","Qureshi","Central","Savings Account","Active","23","276288.70","1831.30","12012.55","2025-12-27","Active","High Value"
"CUST007025","Hira","Butt","North","Digital Wallet","Active","15","276198.53","1990.94","18413.24","2025-12-30","Active","High Value"
"CUST010430","Talha","Farooq","Central","Digital Wallet","Active","14","276192.77","1429.68","19728.06","2025-12-23","Active","High Value"
"CUST006463","Usman","Farooq","South","Digital Wallet","Active","23","276159.82","2119.61","12006.95","2025-08-25","At Risk","High Value"
"CUST002492","Hassan","Javed","Central","Digital Wallet","Active","15","276118.89","1966.62","18407.93","2025-12-30","Active","High Value"
"CUST008592","Maham","Hussain","North","Current Account","Active","24","276054.68","2271.30","11502.28","2025-12-23","Active","High Value"
"CUST006189","Bilal","Sheikh","Central","Current Account","Active","9","275980.24","1311.41","30664.47","2025-11-23","Monitor","High Value"
"CUST011591","Iqra","Siddiqui","Central","Savings Account","Active","14","275917.46","1954.91","19708.39","2025-09-03","At Risk","High Value"
"CUST001385","Ali","Sheikh","West","Digital Wallet","Closed","18","275877.77","1978.17","15326.54","2025-12-17","Active","High Value"
"CUST007573","Danish","Mirza","North","Digital Wallet","Active","12","275813.32","1868.26","22984.44","2025-10-18","Monitor","High Value"
"CUST011610","Danish","Khan","North","Digital Wallet","Active","17","275624.45","1795.05","16213.20","2025-11-25","Monitor","High Value"
"CUST009988","Ahmed","Butt","South","Current Account","Active","16","275493.52","1982.59","17218.35","2025-10-06","Monitor","High Value"
"CUST011618","Maham","Ahmed","North","Digital Wallet","Active","17","275485.77","1442.98","16205.05","2025-11-16","Monitor","High Value"
"CUST009758","Omar","Khan","Central","Digital Wallet","Active","17","275462.29","1701.68","16203.66","2025-12-27","Active","High Value"
"CUST006320","Hamza","Aslam","Central","Premium Account","Active","19","275235.34","1594.00","14486.07","2025-10-18","Monitor","High Value"
"CUST006495","Hassan","Hussain","South","Savings Account","Dormant","22","275189.07","2413.07","12508.59","2025-12-27","Active","High Value"
"CUST011250","Fatima","Ahmed","Central","Premium Account","Dormant","13","274915.15","1392.90","21147.32","2025-07-27","At Risk","High Value"
"CUST000678","Hassan","Siddiqui","Central","Savings Account","Active","19","274839.35","1728.62","14465.23","2025-10-26","Monitor","High Value"
"CUST005505","Saad","Malik","South","Digital Wallet","Active","14","274809.87","1475.66","19629.28","2025-12-18","Active","High Value"
"CUST008019","Talha","Iqbal","Central","Digital Wallet","Active","20","274797.50","1896.99","13739.88","2025-12-26","Active","High Value"
"CUST008333","Hira","Butt","North","Digital Wallet","Active","14","274553.81","1333.70","19610.99","2025-10-23","Monitor","High Value"
"CUST008593","Sara","Aslam","South","Digital Wallet","Active","20","274510.17","2001.10","13725.51","2025-11-13","Monitor","High Value"
"CUST010415","Maryam","Siddiqui","North","Digital Wallet","Active","22","274497.22","2200.41","12477.15","2025-11-17","Monitor","High Value"
"CUST003884","Talha","Aslam","Central","Digital Wallet","Active","20","274495.19","2098.79","13724.76","2025-12-03","Active","High Value"
"CUST006586","Noor","Javed","North","Current Account","Active","19","274456.81","2090.47","14445.10","2025-12-19","Active","High Value"
"CUST003644","Saad","Malik","North","Savings Account","Active","20","274266.18","2277.20","13713.31","2025-10-23","Monitor","High Value"
"CUST009762","Maham","Hussain","North","Current Account","Active","20","274202.37","2322.67","13710.12","2025-09-17","At Risk","High Value"
"CUST000795","Bilal","Shah","North","Digital Wallet","Active","15","274050.27","1602.17","18270.02","2025-12-27","Active","High Value"
"CUST001467","Maham","Sheikh","Central","Digital Wallet","Active","23","273958.21","1803.32","11911.23","2025-12-19","Active","High Value"
"CUST009425","Hira","Ahmed","Central","Savings Account","Active","20","273916.94","1910.00","13695.85","2025-11-20","Monitor","High Value"
