customer_id,first_name,last_name,gender,date_of_birth,city,region,occupation,account_type,signup_date,income_band,account_status
CUST002628,Maham,Sheikh,Male,1965-07-20,Faisalabad,Central,Self-Employed,Savings Account,2024-05-10,Upper-Middle,Active
CUST002629,Hira,Iqbal,Female,1972-10-10,Rawalpindi,North,Student,Savings Account,2022-03-12,Lower-Middle,Active
CUST002630,Danish,Sheikh,Male,1990-07-01,Islamabad,North,Salaried,Current Account,2023-08-20,Middle,Active
CUST002631,Saad,Qureshi,Female,1997-11-16,Islamabad,North,Salaried,Digital Wallet,2023-05-18,High,Active
CUST002632,Fatima,Siddiqui,Male,1982-03-14,Gujranwala,Central,Freelancer,Savings Account,2022-07-30,Upper-Middle,Active
CUST002633,Danish,Shah,Male,1968-09-20,Sukkur,South,Freelancer,Savings Account,2024-11-10,Lower-Middle,Active
CUST002634,Fatima,Hussain,Male,1971-10-20,Gujranwala,Central,Retired,Current Account,2023-11-24,High,Active
CUST002635,Zainab,Siddiqui,Male,2001-09-19,Faisalabad,Central,Business Owner,Savings Account,2025-04-17,Lower-Middle,Active
CUST002636,Saad,Malik,Female,1973-05-14,Gujranwala,Central,Salaried,Current Account,2022-08-06,Upper-Middle,Closed
CUST002637,Noor,Malik,Female,1988-06-01,Gujranwala,Central,Salaried,Digital Wallet,2024-09-27,Low,Active
CUST002638,Ahmed,Sheikh,Female,2003-06-16,Abbottabad,North,Salaried,Savings Account,2024-04-08,Lower-Middle,Active
CUST002639,Talha,Farooq,Male,1980-04-26,Hyderabad,South,Self-Employed,Current Account,2024-06-10,Low,Active
CUST002640,Usman,Hussain,Male,1967-02-25,Islamabad,North,Self-Employed,Premium Account,2023-03-01,Middle,Active
CUST002641,Maham,Shah,Male,1998-03-03,Karachi,South,Salaried,Digital Wallet,2024-08-03,Middle,Active
CUST002642,Ahmed,Qureshi,Female,1997-08-24,Karachi,South,Salaried,Savings Account,2022-12-05,Middle,Active
CUST002643,Ahmed,Raza,Female,1991-03-04,Faisalabad,Central,Retired,Digital Wallet,2024-11-09,Lower-Middle,Closed
CUST002644,Maryam,Mirza,Female,2001-10-03,Karachi,South,Salaried,Digital Wallet,2023-08-27,High,Dormant
CUST002645,Noor,Mirza,Male,1996-10-01,Islamabad,North,Salaried,Current Account,2023-10-19,Low,Active
CUST002646,Saad,Sheikh,Female,1993-05-14,Sukkur,South,Salaried,Digital Wallet,2024-03-05,Lower-Middle,Active
CUST002647,Ahmed,Iqbal,Female,1978-05-05,Hyderabad,South,Business Owner,Savings Account,2022-04-26,Low,Active
CUST002648,Ali,Hussain,Male,1967-12-17,Sukkur,South,Salaried,Savings Account,2023-05-19,Lower-Middle,Active
CUST002649,Danish,Sheikh,Male,1994-01-13,Karachi,South,Self-Employed,Savings Account,2022-10-06,High,Active
CUST002650,Noor,Hussain,Male,1999-04-24,Hyderabad,South,Self-Employed,Savings Account,2025-08-12,Lower-Middle,Active
CUST002651,Omar,Khan,Male,1993-09-06,Quetta,West,Freelancer,Digital Wallet,2023-08-01,Lower-Middle,Active
CUST002652,Bilal,Sheikh,Male,1991-11-08,Sialkot,Central,Salaried,Savings Account,2022-01-09,Lower-Middle,Active
CUST002653,Maryam,Qureshi,Female,1994-06-14,Karachi,South,Salaried,Premium Account,2022-02-05,Upper-Middle,Active
CUST002654,Iqra,Khan,Male,1976-09-04,Sukkur,South,Business Owner,Digital Wallet,2025-06-03,Middle,Active
CUST002655,Sara,Khan,Female,1969-03-13,Gujranwala,Central,Business Owner,Digital Wallet,2022-08-03,Middle,Active
CUST002656,Sana,Qureshi,Male,1990-12-17,Quetta,West,Business Owner,Digital Wallet,2022-01-01,Lower-Middle,Active
CUST002657,Iqra,Mirza,Male,2003-07-17,Faisalabad,Central,Self-Employed,Premium Account,2022-10-18,Middle,Active
CUST002658,Saad,Shah,Female,1970-09-13,Lahore,Central,Freelancer,Premium Account,2022-10-24,High,Dormant
CUST002659,Maryam,Hussain,Male,1967-03-03,Abbottabad,North,Salaried,Savings Account,2022-04-20,Middle,Active
CUST002660,Hamza,Shah,Male,1994-06-07,Peshawar,North,Retired,Digital Wallet,2025-09-26,Lower-Middle,Active
CUST002661,Hamza,Khan,Female,1982-09-02,Sukkur,South,Salaried,Current Account,2022-03-22,Lower-Middle,Dormant
CUST002662,Talha,Sheikh,Male,2002-05-26,Gujranwala,Central,Salaried,Savings Account,2024-09-23,Lower-Middle,Active
CUST002663,Saad,Ahmed,Male,1984-12-16,Faisalabad,Central,Salaried,Digital Wallet,2025-02-19,Middle,Active
CUST002664,Sana,Sheikh,Male,1986-10-09,Rawalpindi,North,Student,Current Account,2024-06-01,Low,Active
CUST002665,Saad,Khan,Male,1967-02-09,Gujranwala,Central,Business Owner,Digital Wallet,2022-07-01,Middle,Active
CUST002666,Danish,Aslam,Female,2004-11-02,Hyderabad,South,Salaried,Savings Account,2024-09-21,Low,Dormant
CUST002667,Bilal,Siddiqui,Male,1978-05-13,Karachi,South,Freelancer,Savings Account,2023-03-28,Low,Active
CUST002668,Ali,Khan,Male,1982-08-02,Rawalpindi,North,Retired,Savings Account,2023-07-13,Lower-Middle,Active
CUST002669,Fatima,Hussain,Female,1990-05-19,Lahore,Central,Self-Employed,Digital Wallet,2022-12-11,Upper-Middle,Active
CUST002670,Maham,Raza,Female,2000-09-06,Gujranwala,Central,Salaried,Current Account,2024-12-09,Middle,Active
CUST002671,Omar,Butt,Male,1997-06-03,Gujranwala,Central,Self-Employed,Savings Account,2024-03-04,Upper-Middle,Active
CUST002672,Bilal,Siddiqui,Female,1996-06-04,Gujranwala,Central,Business Owner,Digital Wallet,2022-08-01,Middle,Active
CUST002673,Sana,Sheikh,Male,1969-07-01,Faisalabad,Central,Salaried,Savings Account,2023-07-12,Lower-Middle,Active
CUST002674,Omar,Siddiqui,Male,1968-03-11,Lahore,Central,Salaried,Current Account,2024-12-22,Low,Active
CUST002675,Maryam,Malik,Female,1999-06-02,Faisalabad,Central,Self-Employed,Current Account,2025-07-07,Lower-Middle,Active
CUST002676,Ahmed,Raza,Male,2002-01-03,Faisalabad,Central,Freelancer,Savings Account,2025-07-10,Middle,Active
CUST002677,Iqra,Javed,Male,1990-01-06,Lahore,Central,Salaried,Digital Wallet,2022-07-04,Lower-Middle,Active
CUST002678,Maryam,Malik,Male,2002-08-16,Sukkur,South,Self-Employed,Current Account,2025-03-20,Upper-Middle,Closed
CUST002679,Usman,Raza,Male,1978-04-06,Karachi,South,Freelancer,Current Account,2024-02-15,Middle,Closed
CUST002680,Hira,Raza,Female,1979-09-12,Lahore,Central,Business Owner,Digital Wallet,2024-10-09,Middle,Dormant
CUST002681,Maryam,Ahmed,Female,1971-10-12,Sukkur,South,Business Owner,Digital Wallet,2023-06-13,Middle,Active
CUST002682,Noor,Hussain,Male,1997-08-17,Karachi,South,Salaried,Current Account,2024-06-10,Middle,Active
CUST002683,Ayesha,Farooq,Female,1992-06-02,Rawalpindi,North,Retired,Premium Account,2022-12-20,Low,Active
CUST002684,Hassan,Shah,Male,1974-07-27,Lahore,Central,Student,Savings Account,2023-12-15,Upper-Middle,Active
CUST002685,Ahmed,Aslam,Male,2005-10-03,Islamabad,North,Salaried,Current Account,2022-11-06,Middle,Active
CUST002686,Talha,Butt,Male,1966-05-27,Karachi,South,Salaried,Premium Account,2023-06-26,Middle,Active
CUST002687,Hassan,Shah,Female,1996-06-08,Abbottabad,North,Business Owner,Current Account,2023-07-13,Low,Active
CUST002688,Saad,Farooq,Female,1973-03-12,Karachi,South,Salaried,Digital Wallet,2025-03-31,Middle,Active
CUST002689,Iqra,Ahmed,Female,1997-03-02,Abbottabad,North,Salaried,Savings Account,2024-05-10,Lower-Middle,Active
CUST002690,Talha,Ahmed,Female,1984-01-10,Lahore,Central,Student,Premium Account,2024-06-05,High,Dormant
CUST002691,Fatima,Sheikh,Male,1974-01-25,Dera Ismail Khan,West,Freelancer,Premium Account,2023-01-24,Middle,Active
CUST002692,Sara,Hussain,Female,1967-02-19,Faisalabad,Central,Self-Employed,Digital Wallet,2023-08-19,Upper-Middle,Active
CUST002693,Hira,Raza,Male,1990-10-17,Hyderabad,South,Salaried,Current Account,2023-10-10,Middle,Active
CUST002694,Hassan,Mirza,Female,1971-08-10,Dera Ismail Khan,West,Salaried,Current Account,2024-12-10,Upper-Middle,Active
CUST002695,Fatima,Hussain,Male,1983-02-26,Karachi,South,Business Owner,Current Account,2022-09-11,Middle,Active
CUST002696,Noor,Butt,Male,2003-10-22,Abbottabad,North,Salaried,Digital Wallet,2022-03-16,Middle,Active
CUST002697,Zainab,Ahmed,Female,2001-10-07,Karachi,South,Student,Digital Wallet,2023-11-23,Middle,Active
CUST002698,Maham,Farooq,Male,1985-11-17,Peshawar,North,Retired,Digital Wallet,2025-01-18,High,Closed
CUST002699,Sana,Aslam,Female,1994-12-11,Faisalabad,Central,Self-Employed,Digital Wallet,2024-10-01,Low,Active
CUST002700,Usman,Ahmed,Male,1998-02-06,Sukkur,South,Student,Current Account,2025-01-14,Lower-Middle,Active
CUST002701,Maham,Qureshi,Female,1989-07-18,Karachi,South,Salaried,Digital Wallet,2023-06-23,Middle,Active
CUST002702,Usman,Aslam,Female,1973-10-12,Sialkot,Central,Self-Employed,Current Account,2022-11-09,Low,Active
CUST002703,Ahmed,Qureshi,Male,1998-03-03,Faisalabad,Central,Self-Employed,Digital Wallet,2024-06-22,Upper-Middle,Active
CUST002704,Talha,Malik,Female,1968-08-24,Sukkur,South,Business Owner,Savings Account,2022-02-21,Upper-Middle,Active
CUST002705,Noor,Farooq,Male,1986-02-17,Sukkur,South,Salaried,Premium Account,2025-05-10,Lower-Middle,Dormant
CUST002706,Talha,Iqbal,Female,1997-04-15,Sialkot,Central,Business Owner,Savings Account,2024-09-04,High,Active
CUST002707,Fatima,Khan,Female,1988-12-27,Sukkur,South,Student,Digital Wallet,2023-11-21,Middle,Active
CUST002708,Maham,Ahmed,Female,1979-09-20,Peshawar,North,Salaried,Digital Wallet,2022-10-01,Middle,Active
CUST002709,Ahmed,Sheikh,Female,1982-04-27,Islamabad,North,Freelancer,Savings Account,2022-12-09,Lower-Middle,Active
CUST002710,Usman,Butt,Female,1983-12-20,Faisalabad,Central,Student,Current Account,2025-09-25,Middle,Active
CUST002711,Ahmed,Siddiqui,Female,1995-03-05,Quetta,West,Retired,Savings Account,2022-01-20,Lower-Middle,Active
CUST002712,Saad,Malik,Female,2005-05-14,Peshawar,North,Student,Savings Account,2022-01-13,Low,Closed
CUST002713,Ayesha,Ahmed,Female,1996-06-14,Rawalpindi,North,Student,Digital Wallet,2023-04-21,Upper-Middle,Active
CUST002714,Hamza,Shah,Female,1977-08-08,Islamabad,North,Salaried,Digital Wallet,2022-11-11,High,Dormant
CUST002715,Noor,Khan,Male,1969-04-09,Karachi,South,Self-Employed,Savings Account,2024-07-15,Low,Active
CUST002716,Zainab,Khan,Male,1984-04-17,Islamabad,North,Salaried,Digital Wallet,2022-02-27,Middle,Active
CUST002717,Ayesha,Siddiqui,Female,2000-09-12,Gujranwala,Central,Student,Current Account,2024-12-11,Lower-Middle,Active
CUST002718,Ayesha,Raza,Female,1991-03-04,Gwadar,West,Business Owner,Digital Wallet,2024-12-07,Lower-Middle,Active
CUST002719,Maham,Malik,Male,1978-02-16,Rawalpindi,North,Self-Employed,Current Account,2022-11-11,Lower-Middle,Active
CUST002720,Omar,Malik,Male,1968-02-17,Lahore,Central,Self-Employed,Current Account,2024-03-03,Low,Active
CUST002721,Noor,Mirza,Female,1975-04-23,Sialkot,Central,Salaried,Current Account,2024-07-08,High,Dormant
CUST002722,Sana,Javed,Male,1994-01-03,Karachi,South,Salaried,Digital Wallet,2025-03-07,Middle,Active
CUST002723,Usman,Khan,Male,1992-01-13,Faisalabad,Central,Business Owner,Digital Wallet,2024-09-29,Middle,Active
CUST002724,Talha,Siddiqui,Male,1983-09-25,Lahore,Central,Salaried,Current Account,2025-08-10,Middle,Active
CUST002725,Fatima,Siddiqui,Male,1978-07-08,Islamabad,North,Salaried,Current Account,2022-06-08,Low,Active
CUST002726,Usman,Siddiqui,Female,1972-02-21,Karachi,South,Salaried,Current Account,2024-04-15,Lower-Middle,Active
CUST002727,Iqra,Mirza,Male,2004-04-10,Hyderabad,South,Freelancer,Current Account,2024-11-23,High,Active
CUST002728,Ayesha,Javed,Female,1982-09-05,Abbottabad,North,Salaried,Current Account,2022-11-14,Middle,Active
CUST002729,Hassan,Javed,Male,1996-10-20,Sialkot,Central,Freelancer,Digital Wallet,2022-10-27,Lower-Middle,Active
CUST002730,Hira,Ahmed,Female,1983-11-22,Hyderabad,South,Salaried,Digital Wallet,2022-05-07,Lower-Middle,Active
CUST002731,Ayesha,Hussain,Female,1988-03-25,Abbottabad,North,Self-Employed,Savings Account,2025-09-11,Lower-Middle,Active
CUST002732,Hamza,Shah,Male,1991-11-20,Islamabad,North,Self-Employed,Current Account,2025-03-31,Upper-Middle,Active
CUST002733,Maryam,Mirza,Male,1979-06-09,Faisalabad,Central,Self-Employed,Digital Wallet,2022-06-15,Middle,Active
CUST002734,Ayesha,Mirza,Female,2003-04-20,Gujranwala,Central,Salaried,Digital Wallet,2022-12-02,Lower-Middle,Dormant
CUST002735,Hira,Butt,Female,1983-07-01,Rawalpindi,North,Freelancer,Current Account,2023-09-20,Upper-Middle,Active
CUST002736,Ahmed,Butt,Male,1996-02-10,Gujranwala,Central,Freelancer,Digital Wallet,2025-05-08,Low,Active
CUST002737,Omar,Hussain,Female,2002-06-06,Islamabad,North,Student,Digital Wallet,2025-02-04,Upper-Middle,Active
CUST002738,Ali,Siddiqui,Male,1980-06-15,Sialkot,Central,Salaried,Digital Wallet,2025-04-17,Middle,Active
CUST002739,Bilal,Shah,Male,1974-08-19,Hyderabad,South,Salaried,Savings Account,2025-02-07,Upper-Middle,Active
CUST002740,Noor,Khan,Male,2004-03-16,Sialkot,Central,Salaried,Current Account,2024-05-09,Upper-Middle,Active
CUST002741,Danish,Malik,Female,1997-01-05,Peshawar,North,Freelancer,Savings Account,2023-02-03,Lower-Middle,Active
CUST002742,Saad,Iqbal,Male,1997-05-11,Karachi,South,Student,Current Account,2024-04-06,Low,Closed
CUST002743,Sara,Siddiqui,Female,2003-12-03,Abbottabad,North,Self-Employed,Savings Account,2023-11-08,Upper-Middle,Active
CUST002744,Maryam,Sheikh,Male,1966-07-16,Hyderabad,South,Self-Employed,Current Account,2025-07-25,Upper-Middle,Active
CUST002745,Noor,Mirza,Male,2003-07-21,Sialkot,Central,Student,Digital Wallet,2023-09-06,Lower-Middle,Active
CUST002746,Ahmed,Javed,Male,1969-08-07,Karachi,South,Salaried,Premium Account,2024-10-31,Middle,Dormant
CUST002747,Bilal,Javed,Female,1970-07-15,Abbottabad,North,Self-Employed,Savings Account,2022-08-26,Lower-Middle,Active
CUST002748,Sara,Hussain,Male,1973-03-24,Peshawar,North,Salaried,Savings Account,2024-07-24,Upper-Middle,Active
CUST002749,Bilal,Ahmed,Female,1969-12-04,Gujranwala,Central,Freelancer,Savings Account,2023-09-14,Upper-Middle,Closed
CUST002750,Sara,Qureshi,Male,1968-03-26,Abbottabad,North,Self-Employed,Current Account,2023-08-20,Middle,Active
CUST002751,Iqra,Iqbal,Female,1970-08-09,Peshawar,North,Salaried,Digital Wallet,2024-10-30,High,Active
CUST002752,Sana,Mirza,Male,1984-11-09,Sukkur,South,Retired,Current Account,2023-10-25,Low,Active
CUST002753,Fatima,Aslam,Male,1980-08-20,Sukkur,South,Freelancer,Savings Account,2022-03-22,Lower-Middle,Active
CUST002754,Hamza,Siddiqui,Male,1978-12-10,Islamabad,North,Self-Employed,Current Account,2023-06-17,Lower-Middle,Closed
CUST002755,Saad,Mirza,Male,1972-03-11,Sukkur,South,Freelancer,Premium Account,2025-08-11,Lower-Middle,Active
CUST002756,Maham,Hussain,Female,2004-08-06,Sukkur,South,Salaried,Savings Account,2025-07-19,Lower-Middle,Dormant
CUST002757,Maryam,Qureshi,Male,1978-02-04,Karachi,South,Student,Digital Wallet,2024-04-21,Low,Active
CUST002758,Danish,Aslam,Female,1984-07-24,Sukkur,South,Student,Digital Wallet,2024-05-23,Middle,Active
CUST002759,Sana,Ahmed,Female,1970-03-03,Hyderabad,South,Business Owner,Digital Wallet,2022-12-26,Lower-Middle,Active
CUST002760,Hamza,Shah,Female,1973-08-05,Faisalabad,Central,Self-Employed,Current Account,2024-12-04,Middle,Active
CUST002761,Hassan,Hussain,Male,1974-04-23,Lahore,Central,Salaried,Premium Account,2024-03-31,Middle,Active
CUST002762,Hassan,Shah,Female,2004-02-22,Quetta,West,Business Owner,Premium Account,2022-02-20,Low,Active
CUST002763,Hamza,Khan,Female,1972-11-06,Rawalpindi,North,Salaried,Savings Account,2025-07-23,Middle,Active
CUST002764,Saad,Hussain,Female,1986-11-23,Rawalpindi,North,Salaried,Digital Wallet,2025-03-12,Middle,Active
CUST002765,Ali,Iqbal,Male,1987-03-20,Peshawar,North,Freelancer,Premium Account,2022-04-22,Upper-Middle,Closed
CUST002766,Talha,Qureshi,Male,1967-03-09,Quetta,West,Student,Premium Account,2023-07-26,Lower-Middle,Active
CUST002767,Saad,Mirza,Female,1979-01-03,Sialkot,Central,Salaried,Savings Account,2024-10-13,Upper-Middle,Active
CUST002768,Usman,Sheikh,Female,1968-09-21,Karachi,South,Salaried,Digital Wallet,2024-10-06,Upper-Middle,Active
CUST002769,Hira,Khan,Male,1972-11-19,Karachi,South,Salaried,Digital Wallet,2022-08-18,Middle,Active
CUST002770,Hassan,Javed,Male,1992-03-13,Gwadar,West,Business Owner,Current Account,2022-02-24,Low,Active
CUST002771,Iqra,Siddiqui,Male,1988-06-08,Rawalpindi,North,Student,Digital Wallet,2025-09-09,Middle,Active
CUST002772,Talha,Raza,Female,1985-09-10,Hyderabad,South,Self-Employed,Savings Account,2025-05-08,Middle,Active
CUST002773,Danish,Siddiqui,Male,1973-06-08,Hyderabad,South,Freelancer,Current Account,2024-10-07,Lower-Middle,Active
CUST002774,Omar,Aslam,Male,1990-10-25,Islamabad,North,Salaried,Premium Account,2024-06-22,Lower-Middle,Active
CUST002775,Zainab,Farooq,Male,2002-10-06,Sukkur,South,Freelancer,Current Account,2024-07-28,Middle,Active
CUST002776,Hassan,Butt,Male,1999-09-13,Faisalabad,Central,Business Owner,Digital Wallet,2023-09-19,Lower-Middle,Active
CUST002777,Ali,Khan,Male,1972-09-18,Faisalabad,Central,Student,Digital Wallet,2024-07-25,Lower-Middle,Active
CUST002778,Maham,Hussain,Male,1992-06-02,Gujranwala,Central,Business Owner,Digital Wallet,2023-02-20,Upper-Middle,Active
CUST002779,Maryam,Sheikh,Female,1975-05-14,Rawalpindi,North,Retired,Digital Wallet,2022-04-25,Lower-Middle,Active
CUST002780,Ali,Siddiqui,Female,2000-08-18,Abbottabad,North,Salaried,Savings Account,2023-03-02,Middle,Active
CUST002781,Talha,Hussain,Male,1984-02-15,Peshawar,North,Self-Employed,Savings Account,2023-02-07,Low,Dormant
CUST002782,Ayesha,Shah,Female,1995-08-18,Abbottabad,North,Salaried,Savings Account,2023-02-20,Upper-Middle,Active
CUST002783,Zainab,Khan,Female,1987-01-14,Lahore,Central,Salaried,Digital Wallet,2023-10-07,Low,Active
CUST002784,Ali,Farooq,Female,1992-09-18,Faisalabad,Central,Freelancer,Savings Account,2022-06-29,Middle,Closed
CUST002785,Iqra,Malik,Male,2003-08-27,Peshawar,North,Business Owner,Current Account,2023-07-13,Upper-Middle,Active
CUST002786,Maham,Sheikh,Female,1970-06-10,Sukkur,South,Salaried,Digital Wallet,2023-09-27,Low,Active
CUST002787,Fatima,Mirza,Male,2002-04-10,Sukkur,South,Freelancer,Savings Account,2022-09-15,Lower-Middle,Dormant
CUST002788,Zainab,Mirza,Female,1984-07-19,Lahore,Central,Salaried,Digital Wallet,2023-09-13,High,Active
CUST002789,Sana,Malik,Male,1970-08-03,Quetta,West,Student,Digital Wallet,2024-07-12,Middle,Active
CUST002790,Ali,Shah,Male,1982-09-08,Lahore,Central,Business Owner,Current Account,2023-07-18,Middle,Active
CUST002791,Ali,Javed,Female,1967-12-05,Hyderabad,South,Freelancer,Savings Account,2022-01-04,Upper-Middle,Active
CUST002792,Hira,Sheikh,Male,1987-03-13,Abbottabad,North,Business Owner,Current Account,2024-08-20,Upper-Middle,Active
CUST002793,Noor,Butt,Female,1984-01-04,Karachi,South,Self-Employed,Savings Account,2024-03-03,Lower-Middle,Active
CUST002794,Danish,Mirza,Male,1981-08-06,Quetta,West,Salaried,Digital Wallet,2023-07-29,Upper-Middle,Active
CUST002795,Ahmed,Aslam,Male,1983-02-12,Hyderabad,South,Business Owner,Digital Wallet,2022-02-01,Lower-Middle,Active
CUST002796,Omar,Javed,Male,1990-02-17,Gujranwala,Central,Salaried,Savings Account,2022-05-02,Upper-Middle,Dormant
CUST002797,Noor,Malik,Female,1998-04-12,Lahore,Central,Business Owner,Current Account,2022-04-19,Upper-Middle,Active
CUST002798,Talha,Farooq,Female,1981-09-22,Sialkot,Central,Salaried,Savings Account,2025-03-12,Middle,Active
CUST002799,Bilal,Qureshi,Female,1965-01-22,Sukkur,South,Business Owner,Digital Wallet,2023-02-27,Middle,Active
CUST002800,Talha,Mirza,Female,1987-05-03,Karachi,South,Self-Employed,Savings Account,2023-08-05,Middle,Active
CUST002801,Sana,Siddiqui,Female,2003-02-19,Quetta,West,Student,Savings Account,2024-08-10,Low,Active
CUST002802,Hamza,Raza,Female,1981-11-01,Lahore,Central,Business Owner,Savings Account,2024-06-16,Middle,Active
CUST002803,Sana,Siddiqui,Male,1970-10-05,Islamabad,North,Self-Employed,Current Account,2022-03-30,Low,Active
CUST002804,Maham,Aslam,Female,2001-02-21,Gujranwala,Central,Business Owner,Digital Wallet,2025-06-27,Low,Active
CUST002805,Sana,Aslam,Female,1982-04-16,Islamabad,North,Salaried,Digital Wallet,2022-12-29,Middle,Active
CUST002806,Sana,Hussain,Female,1980-06-09,Rawalpindi,North,Freelancer,Savings Account,2024-11-16,Lower-Middle,Closed
CUST002807,Hamza,Khan,Male,1977-06-05,Lahore,Central,Salaried,Premium Account,2025-02-13,Lower-Middle,Active
CUST002808,Maryam,Farooq,Male,1994-03-09,Sukkur,South,Self-Employed,Digital Wallet,2024-01-08,Middle,Dormant
CUST002809,Fatima,Raza,Female,1970-06-22,Rawalpindi,North,Salaried,Current Account,2022-08-10,Middle,Active
CUST002810,Noor,Hussain,Female,1990-11-16,Islamabad,North,Business Owner,Digital Wallet,2024-01-17,Middle,Active
CUST002811,Hassan,Butt,Male,1979-03-04,Islamabad,North,Self-Employed,Digital Wallet,2022-12-01,Middle,Active
CUST002812,Bilal,Javed,Female,1980-02-14,Hyderabad,South,Salaried,Savings Account,2025-03-09,Middle,Closed
CUST002813,Hamza,Mirza,Male,1973-05-06,Hyderabad,South,Business Owner,Premium Account,2024-10-29,Middle,Active
